t	F
360.05	100.921
360.1	100.92
360.15	100.918
360.2	100.916
360.25	100.914
360.3	100.912
360.35	100.911
360.4	100.909
360.45	100.907
360.5	100.905
360.55	100.904
360.6	100.902
360.65	100.9
360.7	100.898
360.75	100.896
360.8	100.895
360.85	100.893
360.9	100.891
360.95	100.889
361	100.888
361.05	100.886
361.1	100.884
361.15	100.882
361.2	100.881
361.25	100.879
361.3	100.877
361.35	100.875
361.4	100.873
361.45	100.872
361.5	100.87
361.55	100.868
361.6	100.866
361.65	100.865
361.7	100.863
361.75	100.861
361.8	100.859
361.85	100.858
361.9	100.856
361.95	100.854
362	100.852
362.05	100.85
362.1	100.849
362.15	100.847
362.2	100.845
362.25	100.843
362.3	100.842
362.35	100.84
362.4	100.838
362.45	100.836
362.5	100.835
362.55	100.833
362.6	100.831
362.65	100.829
362.7	100.828
362.75	100.826
362.8	100.824
362.85	100.822
362.9	100.821
362.95	100.819
363	100.817
363.05	100.815
363.1	100.813
363.15	100.812
363.2	100.81
363.25	100.808
363.3	100.806
363.35	100.805
363.4	100.803
363.45	100.801
363.5	100.799
363.55	100.798
363.6	100.796
363.65	100.794
363.7	100.792
363.75	100.791
363.8	100.789
363.85	100.787
363.9	100.785
363.95	100.784
364	100.782
364.05	100.78
364.1	100.778
364.15	100.777
364.2	100.775
364.25	100.773
364.3	100.771
364.35	100.77
364.4	100.768
364.45	100.766
364.5	100.764
364.55	100.763
364.6	100.761
364.65	100.759
364.7	100.757
364.75	100.756
364.8	100.754
364.85	100.752
364.9	100.75
364.95	100.749
365	100.747
365.05	100.745
365.1	100.743
365.15	100.742
365.2	100.74
365.25	100.738
365.3	100.736
365.35	100.735
365.4	100.733
365.45	100.731
365.5	100.729
365.55	100.728
365.6	100.726
365.65	100.724
365.7	100.722
365.75	100.721
365.8	100.719
365.85	100.717
365.9	100.715
365.95	100.714
366	100.712
366.05	100.71
366.1	100.708
366.15	100.707
366.2	100.705
366.25	100.703
366.3	100.702
366.35	100.7
366.4	100.698
366.45	100.696
366.5	100.695
366.55	100.693
366.6	100.691
366.65	100.689
366.7	100.688
366.75	100.686
366.8	100.684
366.85	100.682
366.9	100.681
366.95	100.679
367	100.677
367.05	100.675
367.1	100.674
367.15	100.672
367.2	100.67
367.25	100.668
367.3	100.667
367.35	100.665
367.4	100.663
367.45	100.662
367.5	100.66
367.55	100.658
367.6	100.656
367.65	100.655
367.7	100.653
367.75	100.651
367.8	100.649
367.85	100.648
367.9	100.646
367.95	100.644
368	100.642
368.05	100.641
368.1	100.639
368.15	100.637
368.2	100.636
368.25	100.634
368.3	100.632
368.35	100.63
368.4	100.629
368.45	100.627
368.5	100.625
368.55	100.623
368.6	100.622
368.65	100.62
368.7	100.618
368.75	100.617
368.8	100.615
368.85	100.613
368.9	100.611
368.95	100.61
369	100.608
369.05	100.606
369.1	100.604
369.15	100.603
369.2	100.601
369.25	100.599
369.3	100.597
369.35	100.596
369.4	100.594
369.45	100.592
369.5	100.591
369.55	100.589
369.6	100.587
369.65	100.585
369.7	100.584
369.75	100.582
369.8	100.58
369.85	100.579
369.9	100.577
369.95	100.575
370	100.573
370.05	100.571
370.1	100.57
370.15	100.568
370.2	100.566
370.25	100.565
370.3	100.563
370.35	100.561
370.4	100.56
370.45	100.558
370.5	100.556
370.55	100.554
370.6	100.553
370.65	100.551
370.7	100.549
370.75	100.547
370.8	100.546
370.85	100.544
370.9	100.542
370.95	100.541
371	100.539
371.05	100.537
371.1	100.535
371.15	100.534
371.2	100.532
371.25	100.53
371.3	100.529
371.35	100.527
371.4	100.525
371.45	100.523
371.5	100.522
371.55	100.52
371.6	100.518
371.65	100.516
371.7	100.515
371.75	100.513
371.8	100.511
371.85	100.51
371.9	100.508
371.95	100.506
372	100.504
372.05	100.503
372.1	100.501
372.15	100.499
372.2	100.498
372.25	100.496
372.3	100.494
372.35	100.492
372.4	100.491
372.45	100.489
372.5	100.487
372.55	100.486
372.6	100.484
372.65	100.482
372.7	100.48
372.75	100.479
372.8	100.477
372.85	100.475
372.9	100.473
372.95	100.472
373	100.47
373.05	100.468
373.1	100.467
373.15	100.465
373.2	100.463
373.25	100.461
373.3	100.46
373.35	100.458
373.4	100.456
373.45	100.455
373.5	100.453
373.55	100.451
373.6	100.449
373.65	100.448
373.7	100.446
373.75	100.444
373.8	100.443
373.85	100.441
373.9	100.439
373.95	100.437
374	100.436
374.05	100.434
374.1	100.432
374.15	100.431
374.2	100.429
374.25	100.427
374.3	100.425
374.35	100.424
374.4	100.422
374.45	100.42
374.5	100.419
374.55	100.417
374.6	100.415
374.65	100.413
374.7	100.412
374.75	100.41
374.8	100.408
374.85	100.406
374.9	100.405
374.95	100.403
375	100.401
375.05	100.399
375.1	100.398
375.15	100.396
375.2	100.394
375.25	100.393
375.3	100.391
375.35	100.389
375.4	100.388
375.45	100.386
375.5	100.384
375.55	100.382
375.6	100.381
375.65	100.379
375.7	100.377
375.75	100.376
375.8	100.374
375.85	100.372
375.9	100.37
375.95	100.369
376	100.367
376.05	100.365
376.1	100.364
376.15	100.362
376.2	100.36
376.25	100.358
376.3	100.357
376.35	100.355
376.4	100.353
376.45	100.352
376.5	100.35
376.55	100.348
376.6	100.346
376.65	100.345
376.7	100.343
376.75	100.341
376.8	100.339
376.85	100.338
376.9	100.336
376.95	100.334
377	100.333
377.05	100.331
377.1	100.329
377.15	100.327
377.2	100.326
377.25	100.324
377.3	100.322
377.35	100.321
377.4	100.319
377.45	100.317
377.5	100.315
377.55	100.314
377.6	100.312
377.65	100.31
377.7	100.309
377.75	100.307
377.8	100.305
377.85	100.303
377.9	100.302
377.95	100.3
378	100.298
378.05	100.296
378.1	100.295
378.15	100.293
378.2	100.291
378.25	100.29
378.3	100.288
378.35	100.286
378.4	100.284
378.45	100.283
378.5	100.281
378.55	100.279
378.6	100.278
378.65	100.276
378.7	100.274
378.75	100.272
378.8	100.271
378.85	100.269
378.9	100.267
378.95	100.265
379	100.264
379.05	100.262
379.1	100.26
379.15	100.259
379.2	100.257
379.25	100.255
379.3	100.253
379.35	100.252
379.4	100.25
379.45	100.248
379.5	100.246
379.55	100.245
379.6	100.243
379.65	100.241
379.7	100.239
379.75	100.238
379.8	100.236
379.85	100.234
379.9	100.233
379.95	100.231
380	100.229
380.05	100.227
380.1	100.226
380.15	100.224
380.2	100.222
380.25	100.22
380.3	100.219
380.35	100.217
380.4	100.215
380.45	100.213
380.5	100.212
380.55	100.21
380.6	100.208
380.65	100.207
380.7	100.205
380.75	100.203
380.8	100.201
380.85	100.2
380.9	100.198
380.95	100.196
381	100.194
381.05	100.193
381.1	100.191
381.15	100.189
381.2	100.187
381.25	100.186
381.3	100.184
381.35	100.182
381.4	100.18
381.45	100.179
381.5	100.177
381.55	100.175
381.6	100.173
381.65	100.172
381.7	100.17
381.75	100.168
381.8	100.166
381.85	100.165
381.9	100.163
381.95	100.161
382	100.159
382.05	100.158
382.1	100.156
382.15	100.154
382.2	100.152
382.25	100.151
382.3	100.149
382.35	100.147
382.4	100.145
382.45	100.144
382.5	100.142
382.55	100.14
382.6	100.138
382.65	100.137
382.7	100.135
382.75	100.133
382.8	100.131
382.85	100.13
382.9	100.128
382.95	100.126
383	100.124
383.05	100.123
383.1	100.121
383.15	100.119
383.2	100.117
383.25	100.115
383.3	100.114
383.35	100.112
383.4	100.11
383.45	100.108
383.5	100.107
383.55	100.105
383.6	100.103
383.65	100.101
383.7	100.1
383.75	100.098
383.8	100.096
383.85	100.094
383.9	100.092
383.95	100.091
384	100.089
384.05	100.087
384.1	100.085
384.15	100.084
384.2	100.082
384.25	100.08
384.3	100.078
384.35	100.076
384.4	100.075
384.45	100.073
384.5	100.071
384.55	100.069
384.6	100.067
384.65	100.066
384.7	100.064
384.75	100.062
384.8	100.06
384.85	100.059
384.9	100.057
384.95	100.055
385	100.053
385.05	100.051
385.1	100.05
385.15	100.048
385.2	100.046
385.25	100.044
385.3	100.042
385.35	100.04
385.4	100.039
385.45	100.037
385.5	100.035
385.55	100.033
385.6	100.031
385.65	100.03
385.7	100.028
385.75	100.026
385.8	100.024
385.85	100.022
385.9	100.021
385.95	100.019
386	100.017
386.05	100.015
386.1	100.013
386.15	100.011
386.2	100.01
386.25	100.008
386.3	100.006
386.35	100.004
386.4	100.002
386.45	100
386.5	99.9986
386.55	99.9968
386.6	99.9949
386.65	99.9931
386.7	99.9912
386.75	99.9894
386.8	99.9876
386.85	99.9857
386.9	99.9839
386.95	99.982
387	99.9802
387.05	99.9783
387.1	99.9765
387.15	99.9746
387.2	99.9727
387.25	99.9709
387.3	99.969
387.35	99.9672
387.4	99.9653
387.45	99.9634
387.5	99.9616
387.55	99.9597
387.6	99.9578
387.65	99.9559
387.7	99.9541
387.75	99.9522
387.8	99.9503
387.85	99.9484
387.9	99.9466
387.95	99.9447
388	99.9428
388.05	99.9409
388.1	99.939
388.15	99.9371
388.2	99.9352
388.25	99.9333
388.3	99.9315
388.35	99.9296
388.4	99.9277
388.45	99.9258
388.5	99.9239
388.55	99.9219
388.6	99.92
388.65	99.9181
388.7	99.9162
388.75	99.9143
388.8	99.9124
388.85	99.9105
388.9	99.9086
388.95	99.9066
389	99.9047
389.05	99.9028
389.1	99.9009
389.15	99.8989
389.2	99.897
389.25	99.8951
389.3	99.8931
389.35	99.8912
389.4	99.8893
389.45	99.8873
389.5	99.8854
389.55	99.8834
389.6	99.8815
389.65	99.8795
389.7	99.8776
389.75	99.8756
389.8	99.8737
389.85	99.8717
389.9	99.8697
389.95	99.8678
390	99.8658
390.05	99.8637
390.1	99.8619
390.15	99.8598
390.2	99.8579
390.25	99.8558
390.3	99.854
390.35	99.8519
390.4	99.85
390.45	99.8479
390.5	99.846
390.55	99.844
390.6	99.842
390.65	99.84
390.7	99.838
390.75	99.836
390.8	99.834
390.85	99.832
390.9	99.83
390.95	99.828
391	99.826
391.05	99.824
391.1	99.822
391.15	99.8199
391.2	99.8179
391.25	99.8159
391.3	99.8139
391.35	99.8118
391.4	99.8098
391.45	99.8078
391.5	99.8057
391.55	99.8037
391.6	99.8017
391.65	99.7996
391.7	99.7976
391.75	99.7955
391.8	99.7935
391.85	99.7914
391.9	99.7894
391.95	99.7873
392	99.7852
392.05	99.7832
392.1	99.7811
392.15	99.779
392.2	99.777
392.25	99.7749
392.3	99.7728
392.35	99.7707
392.4	99.7687
392.45	99.7666
392.5	99.7645
392.55	99.7624
392.6	99.7603
392.65	99.7582
392.7	99.7561
392.75	99.754
392.8	99.7519
392.85	99.7498
392.9	99.7477
392.95	99.7456
393	99.7435
393.05	99.7414
393.1	99.7393
393.15	99.7372
393.2	99.7351
393.25	99.733
393.3	99.7308
393.35	99.7287
393.4	99.7266
393.45	99.7245
393.5	99.7223
393.55	99.7202
393.6	99.7181
393.65	99.7159
393.7	99.7138
393.75	99.7117
393.8	99.7095
393.85	99.7074
393.9	99.7052
393.95	99.7031
394	99.7009
394.05	99.6988
394.1	99.6966
394.15	99.6945
394.2	99.6923
394.25	99.6902
394.3	99.688
394.35	99.6858
394.4	99.6837
394.45	99.6815
394.5	99.6793
394.55	99.6772
394.6	99.675
394.65	99.6728
394.7	99.6707
394.75	99.6685
394.8	99.6663
394.85	99.6641
394.9	99.6619
394.95	99.6598
395	99.6576
395.05	99.6553
395.1	99.6532
395.15	99.6509
395.2	99.6488
395.25	99.6466
395.3	99.6444
395.35	99.6422
395.4	99.6401
395.45	99.6378
395.5	99.6357
395.55	99.6334
395.6	99.6313
395.65	99.629
395.7	99.6269
395.75	99.6246
395.8	99.6225
395.85	99.6202
395.9	99.618
395.95	99.6158
396	99.6136
396.05	99.6114
396.1	99.6092
396.15	99.607
396.2	99.6048
396.25	99.6026
396.3	99.6004
396.35	99.5981
396.4	99.5959
396.45	99.5937
396.5	99.5915
396.55	99.5893
396.6	99.587
396.65	99.5848
396.7	99.5826
396.75	99.5804
396.8	99.5782
396.85	99.5759
396.9	99.5737
396.95	99.5715
397	99.5693
397.05	99.567
397.1	99.5648
397.15	99.5626
397.2	99.5604
397.25	99.5581
397.3	99.5559
397.35	99.5537
397.4	99.5514
397.45	99.5492
397.5	99.547
397.55	99.5448
397.6	99.5425
397.65	99.5403
397.7	99.5381
397.75	99.5358
397.8	99.5336
397.85	99.5314
397.9	99.5291
397.95	99.5269
398	99.5247
398.05	99.5224
398.1	99.5202
398.15	99.518
398.2	99.5157
398.25	99.5135
398.3	99.5113
398.35	99.509
398.4	99.5068
398.45	99.5046
398.5	99.5023
398.55	99.5001
398.6	99.4979
398.65	99.4957
398.7	99.4935
398.75	99.4912
398.8	99.489
398.85	99.4868
398.9	99.4846
398.95	99.4824
399	99.4801
399.05	99.4779
399.1	99.4757
399.15	99.4735
399.2	99.4712
399.25	99.469
399.3	99.4668
399.35	99.4645
399.4	99.4623
399.45	99.4601
399.5	99.4579
399.55	99.4556
399.6	99.4534
399.65	99.4512
399.7	99.449
399.75	99.4467
399.8	99.4445
399.85	99.4423
399.9	99.44
399.95	99.4378
400	99.4356
400.05	99.4332
400.1	99.4311
400.15	99.4288
400.2	99.4266
400.25	99.4243
400.3	99.4222
400.35	99.4199
400.4	99.4177
400.45	99.4154
400.5	99.4132
400.55	99.411
400.6	99.4088
400.65	99.4065
400.7	99.4043
400.75	99.4021
400.8	99.3999
400.85	99.3976
400.9	99.3954
400.95	99.3932
401	99.391
401.05	99.3888
401.1	99.3866
401.15	99.3843
401.2	99.3821
401.25	99.3799
401.3	99.3777
401.35	99.3755
401.4	99.3733
401.45	99.3711
401.5	99.3689
401.55	99.3667
401.6	99.3645
401.65	99.3623
401.7	99.3601
401.75	99.3579
401.8	99.3557
401.85	99.3535
401.9	99.3513
401.95	99.3491
402	99.3469
402.05	99.3447
402.1	99.3425
402.15	99.3403
402.2	99.3381
402.25	99.3359
402.3	99.3337
402.35	99.3315
402.4	99.3293
402.45	99.3271
402.5	99.3249
402.55	99.3227
402.6	99.3205
402.65	99.3183
402.7	99.3161
402.75	99.3139
402.8	99.3117
402.85	99.3095
402.9	99.3073
402.95	99.3051
403	99.3029
403.05	99.3007
403.1	99.2985
403.15	99.2963
403.2	99.2941
403.25	99.2919
403.3	99.2897
403.35	99.2875
403.4	99.2853
403.45	99.2831
403.5	99.281
403.55	99.2788
403.6	99.2766
403.65	99.2744
403.7	99.2722
403.75	99.27
403.8	99.2678
403.85	99.2656
403.9	99.2635
403.95	99.2613
404	99.2591
404.05	99.2569
404.1	99.2547
404.15	99.2525
404.2	99.2504
404.25	99.2482
404.3	99.246
404.35	99.2438
404.4	99.2416
404.45	99.2395
404.5	99.2373
404.55	99.2351
404.6	99.2329
404.65	99.2308
404.7	99.2286
404.75	99.2264
404.8	99.2242
404.85	99.2221
404.9	99.2199
404.95	99.2177
405	99.2155
405.05	99.2132
405.1	99.2112
405.15	99.2089
405.2	99.2068
405.25	99.2045
405.3	99.2024
405.35	99.2002
405.4	99.1981
405.45	99.1959
405.5	99.1937
405.55	99.1915
405.6	99.1894
405.65	99.1872
405.7	99.185
405.75	99.1829
405.8	99.1807
405.85	99.1786
405.9	99.1764
405.95	99.1743
406	99.1721
406.05	99.17
406.1	99.1678
406.15	99.1657
406.2	99.1635
406.25	99.1614
406.3	99.1592
406.35	99.1571
406.4	99.1549
406.45	99.1527
406.5	99.1506
406.55	99.1484
406.6	99.1463
406.65	99.1441
406.7	99.142
406.75	99.1398
406.8	99.1377
406.85	99.1355
406.9	99.1334
406.95	99.1312
407	99.1291
407.05	99.1269
407.1	99.1248
407.15	99.1226
407.2	99.1205
407.25	99.1183
407.3	99.1162
407.35	99.114
407.4	99.1119
407.45	99.1097
407.5	99.1076
407.55	99.1054
407.6	99.1033
407.65	99.1011
407.7	99.099
407.75	99.0969
407.8	99.0947
407.85	99.0926
407.9	99.0904
407.95	99.0883
408	99.0861
408.05	99.084
408.1	99.0819
408.15	99.0797
408.2	99.0776
408.25	99.0754
408.3	99.0733
408.35	99.0711
408.4	99.069
408.45	99.0669
408.5	99.0647
408.55	99.0626
408.6	99.0605
408.65	99.0583
408.7	99.0562
408.75	99.054
408.8	99.0519
408.85	99.0498
408.9	99.0476
408.95	99.0455
409	99.0434
409.05	99.0412
409.1	99.0391
409.15	99.037
409.2	99.0348
409.25	99.0327
409.3	99.0306
409.35	99.0284
409.4	99.0263
409.45	99.0242
409.5	99.022
409.55	99.0199
409.6	99.0178
409.65	99.0156
409.7	99.0135
409.75	99.0114
409.8	99.0093
409.85	99.0071
409.9	99.005
409.95	99.0029
410	99.0007
410.05	98.9985
410.1	98.9965
410.15	98.9942
410.2	98.9922
410.25	98.99
410.3	98.988
410.35	98.9858
410.4	98.9837
410.45	98.9815
410.5	98.9795
410.55	98.9773
410.6	98.9752
410.65	98.9731
410.7	98.971
410.75	98.9688
410.8	98.9667
410.85	98.9646
410.9	98.9625
410.95	98.9604
411	98.9583
411.05	98.9561
411.1	98.954
411.15	98.9519
411.2	98.9498
411.25	98.9476
411.3	98.9455
411.35	98.9434
411.4	98.9413
411.45	98.9392
411.5	98.9371
411.55	98.9349
411.6	98.9328
411.65	98.9307
411.7	98.9286
411.75	98.9265
411.8	98.9243
411.85	98.9222
411.9	98.9201
411.95	98.918
412	98.9159
412.05	98.9138
412.1	98.9117
412.15	98.9095
412.2	98.9074
412.25	98.9053
412.3	98.9032
412.35	98.9011
412.4	98.899
412.45	98.8968
412.5	98.8947
412.55	98.8926
412.6	98.8905
412.65	98.8884
412.7	98.8863
412.75	98.8842
412.8	98.8821
412.85	98.8799
412.9	98.8778
412.95	98.8757
413	98.8736
413.05	98.8715
413.1	98.8694
413.15	98.8673
413.2	98.8652
413.25	98.8631
413.3	98.8609
413.35	98.8588
413.4	98.8567
413.45	98.8546
413.5	98.8525
413.55	98.8504
413.6	98.8483
413.65	98.8462
413.7	98.8441
413.75	98.842
413.8	98.8398
413.85	98.8377
413.9	98.8356
413.95	98.8335
414	98.8314
414.05	98.8293
414.1	98.8272
414.15	98.8251
414.2	98.823
414.25	98.8209
414.3	98.8188
414.35	98.8167
414.4	98.8146
414.45	98.8124
414.5	98.8103
414.55	98.8083
414.6	98.8061
414.65	98.8041
414.7	98.8019
414.75	98.7999
414.8	98.7977
414.85	98.7957
414.9	98.7935
414.95	98.7915
415	98.7893
415.05	98.7871
415.1	98.7851
415.15	98.7829
415.2	98.7809
415.25	98.7787
415.3	98.7767
415.35	98.7745
415.4	98.7726
415.45	98.7704
415.5	98.7684
415.55	98.7662
415.6	98.7642
415.65	98.762
415.7	98.76
415.75	98.7578
415.8	98.7558
415.85	98.7536
415.9	98.7516
415.95	98.7494
416	98.7474
416.05	98.7452
416.1	98.7432
416.15	98.7411
416.2	98.739
416.25	98.7369
416.3	98.7348
416.35	98.7327
416.4	98.7306
416.45	98.7285
416.5	98.7264
416.55	98.7243
416.6	98.7222
416.65	98.7201
416.7	98.718
416.75	98.7159
416.8	98.7138
416.85	98.7117
416.9	98.7096
416.95	98.7075
417	98.7054
417.05	98.7032
417.1	98.7012
417.15	98.699
417.2	98.6969
417.25	98.6948
417.3	98.6927
417.35	98.6906
417.4	98.6885
417.45	98.6864
417.5	98.6843
417.55	98.6822
417.6	98.6801
417.65	98.678
417.7	98.6759
417.75	98.6738
417.8	98.6717
417.85	98.6696
417.9	98.6675
417.95	98.6654
418	98.6633
418.05	98.6612
418.1	98.6591
418.15	98.657
418.2	98.6549
418.25	98.6528
418.3	98.6507
418.35	98.6486
418.4	98.6465
418.45	98.6444
418.5	98.6423
418.55	98.6402
418.6	98.6381
418.65	98.636
418.7	98.6339
418.75	98.6318
418.8	98.6297
418.85	98.6277
418.9	98.6256
418.95	98.6235
419	98.6213
419.05	98.6192
419.1	98.6171
419.15	98.6151
419.2	98.613
419.25	98.6109
419.3	98.6087
419.35	98.6066
419.4	98.6046
419.45	98.6025
419.5	98.6004
419.55	98.5982
419.6	98.5962
419.65	98.594
419.7	98.592
419.75	98.5899
419.8	98.5878
419.85	98.5856
419.9	98.5836
419.95	98.5814
420	98.5794
420.05	98.5772
420.1	98.5752
420.15	98.573
420.2	98.571
420.25	98.5688
420.3	98.5667
420.35	98.5646
420.4	98.5626
420.45	98.5604
420.5	98.5584
420.55	98.5562
420.6	98.5541
420.65	98.552
420.7	98.5499
420.75	98.5478
420.8	98.5458
420.85	98.5436
420.9	98.5415
420.95	98.5394
421	98.5373
421.05	98.5352
421.1	98.5331
421.15	98.531
421.2	98.5289
421.25	98.5268
421.3	98.5247
421.35	98.5226
421.4	98.5205
421.45	98.5184
421.5	98.5163
421.55	98.5142
421.6	98.5121
421.65	98.51
421.7	98.5079
421.75	98.5058
421.8	98.5037
421.85	98.5016
421.9	98.4995
421.95	98.4974
422	98.4953
422.05	98.4932
422.1	98.4911
422.15	98.489
422.2	98.4868
422.25	98.4847
422.3	98.4826
422.35	98.4805
422.4	98.4784
422.45	98.4763
422.5	98.4742
422.55	98.4721
422.6	98.47
422.65	98.4679
422.7	98.4658
422.75	98.4637
422.8	98.4616
422.85	98.4595
422.9	98.4573
422.95	98.4552
423	98.4531
423.05	98.451
423.1	98.4489
423.15	98.4468
423.2	98.4447
423.25	98.4426
423.3	98.4405
423.35	98.4384
423.4	98.4362
423.45	98.4341
423.5	98.432
423.55	98.4299
423.6	98.4278
423.65	98.4257
423.7	98.4236
423.75	98.4215
423.8	98.4193
423.85	98.4172
423.9	98.4151
423.95	98.413
424	98.4109
424.05	98.4088
424.1	98.4067
424.15	98.4045
424.2	98.4024
424.25	98.4003
424.3	98.3982
424.35	98.3961
424.4	98.394
424.45	98.3919
424.5	98.3897
424.55	98.3876
424.6	98.3855
424.65	98.3834
424.7	98.3813
424.75	98.3791
424.8	98.377
424.85	98.3749
424.9	98.3728
424.95	98.3707
425	98.3686
425.05	98.3663
425.1	98.3643
425.15	98.3621
425.2	98.3601
425.25	98.3579
425.3	98.3559
425.35	98.3537
425.4	98.3517
425.45	98.3495
425.5	98.3475
425.55	98.3453
425.6	98.3432
425.65	98.3411
425.7	98.339
425.75	98.3369
425.8	98.3348
425.85	98.3326
425.9	98.3305
425.95	98.3284
426	98.3263
426.05	98.3242
426.1	98.3221
426.15	98.3199
426.2	98.3178
426.25	98.3157
426.3	98.3136
426.35	98.3114
426.4	98.3093
426.45	98.3072
426.5	98.305
426.55	98.3029
426.6	98.3008
426.65	98.2987
426.7	98.2965
426.75	98.2944
426.8	98.2923
426.85	98.2901
426.9	98.288
426.95	98.2859
427	98.2838
427.05	98.2816
427.1	98.2795
427.15	98.2774
427.2	98.2752
427.25	98.2731
427.3	98.271
427.35	98.2688
427.4	98.2667
427.45	98.2645
427.5	98.2624
427.55	98.2603
427.6	98.2581
427.65	98.256
427.7	98.2539
427.75	98.2517
427.8	98.2496
427.85	98.2474
427.9	98.2453
427.95	98.2432
428	98.241
428.05	98.2389
428.1	98.2367
428.15	98.2346
428.2	98.2325
428.25	98.2303
428.3	98.2282
428.35	98.226
428.4	98.2239
428.45	98.2217
428.5	98.2196
428.55	98.2175
428.6	98.2153
428.65	98.2132
428.7	98.211
428.75	98.2089
428.8	98.2067
428.85	98.2046
428.9	98.2024
