t	F
88.6	128.664
88.65	128.655
88.7	128.646
88.75	128.636
88.8	128.627
88.85	128.618
88.9	128.609
88.95	128.6
89	128.591
89.05	128.581
89.1	128.572
89.15	128.562
89.2	128.554
89.25	128.544
89.3	128.536
89.35	128.526
89.4	128.518
89.45	128.508
89.5	128.499
89.55	128.49
89.6	128.481
89.65	128.471
89.7	128.463
89.75	128.453
89.8	128.444
89.85	128.435
89.9	128.426
89.95	128.417
90	128.408
90.05	128.398
90.1	128.39
90.15	128.38
90.2	128.372
90.25	128.362
90.3	128.354
90.35	128.344
90.4	128.336
90.45	128.326
90.5	128.318
90.55	128.308
90.6	128.3
90.65	128.29
90.7	128.282
90.75	128.273
90.8	128.264
90.85	128.255
90.9	128.246
90.95	128.237
91	128.228
91.05	128.219
91.1	128.211
91.15	128.201
91.2	128.193
91.25	128.183
91.3	128.175
91.35	128.166
91.4	128.157
91.45	128.148
91.5	128.14
91.55	128.131
91.6	128.122
91.65	128.113
91.7	128.105
91.75	128.096
91.8	128.087
91.85	128.078
91.9	128.07
91.95	128.061
92	128.052
92.05	128.043
92.1	128.035
92.15	128.026
92.2	128.018
92.25	128.008
92.3	128
92.35	127.991
92.4	127.983
92.45	127.974
92.5	127.966
92.55	127.957
92.6	127.949
92.65	127.94
92.7	127.931
92.75	127.923
92.8	127.914
92.85	127.906
92.9	127.897
92.95	127.889
93	127.88
93.05	127.871
93.1	127.863
93.15	127.854
93.2	127.846
93.25	127.837
93.3	127.829
93.35	127.82
93.4	127.812
93.45	127.804
93.5	127.796
93.55	127.787
93.6	127.779
93.65	127.77
93.7	127.762
93.75	127.753
93.8	127.745
93.85	127.737
93.9	127.728
93.95	127.72
94	127.712
94.05	127.703
94.1	127.695
94.15	127.686
94.2	127.679
94.25	127.67
94.3	127.662
94.35	127.653
94.4	127.645
94.45	127.637
94.5	127.629
94.55	127.62
94.6	127.612
94.65	127.604
94.7	127.596
94.75	127.588
94.8	127.58
94.85	127.571
94.9	127.563
94.95	127.555
95	127.547
95.05	127.538
95.1	127.531
95.15	127.522
95.2	127.514
95.25	127.506
95.3	127.498
95.35	127.49
95.4	127.482
95.45	127.473
95.5	127.466
95.55	127.457
95.6	127.45
95.65	127.441
95.7	127.434
95.75	127.425
95.8	127.418
95.85	127.409
95.9	127.401
95.95	127.393
96	127.385
96.05	127.377
96.1	127.37
96.15	127.361
96.2	127.354
96.25	127.345
96.3	127.338
96.35	127.329
96.4	127.322
96.45	127.313
96.5	127.306
96.55	127.298
96.6	127.29
96.65	127.282
96.7	127.274
96.75	127.266
96.8	127.259
96.85	127.25
96.9	127.243
96.95	127.235
97	127.227
97.05	127.218
97.1	127.211
97.15	127.203
97.2	127.196
97.25	127.187
97.3	127.18
97.35	127.172
97.4	127.165
97.45	127.156
97.5	127.149
97.55	127.141
97.6	127.133
97.65	127.125
97.7	127.118
97.75	127.11
97.8	127.102
97.85	127.094
97.9	127.087
97.95	127.079
98	127.071
98.05	127.063
98.1	127.056
98.15	127.048
98.2	127.041
98.25	127.032
98.3	127.025
98.35	127.017
98.4	127.01
98.45	127.002
98.5	126.995
98.55	126.987
98.6	126.979
98.65	126.971
98.7	126.964
98.75	126.956
98.8	126.949
98.85	126.941
98.9	126.934
98.95	126.926
99	126.918
99.05	126.91
99.1	126.903
99.15	126.895
99.2	126.888
99.25	126.88
99.3	126.873
99.35	126.865
99.4	126.858
99.45	126.85
99.5	126.843
99.55	126.835
99.6	126.828
99.65	126.82
99.7	126.813
99.75	126.805
99.8	126.798
99.85	126.79
99.9	126.783
99.95	126.775
100	126.768
100.05	126.759
100.1	126.753
100.15	126.745
100.2	126.738
100.25	126.73
100.3	126.723
100.35	126.715
100.4	126.708
100.45	126.7
100.5	126.693
100.55	126.685
100.6	126.678
100.65	126.671
100.7	126.663
100.75	126.656
100.8	126.649
100.85	126.641
100.9	126.634
100.95	126.626
101	126.619
101.05	126.611
101.1	126.604
101.15	126.596
101.2	126.59
101.25	126.582
101.3	126.575
101.35	126.567
101.4	126.56
101.45	126.552
101.5	126.545
101.55	126.538
101.6	126.531
101.65	126.523
101.7	126.516
101.75	126.509
101.8	126.502
101.85	126.494
101.9	126.487
101.95	126.479
102	126.472
102.05	126.464
102.1	126.458
102.15	126.45
102.2	126.443
102.25	126.435
102.3	126.429
102.35	126.421
102.4	126.414
102.45	126.406
102.5	126.4
102.55	126.392
102.6	126.385
102.65	126.378
102.7	126.371
102.75	126.363
102.8	126.356
102.85	126.349
102.9	126.342
102.95	126.334
103	126.327
103.05	126.319
103.1	126.313
103.15	126.305
103.2	126.298
103.25	126.291
103.3	126.284
103.35	126.276
103.4	126.27
103.45	126.262
103.5	126.255
103.55	126.248
103.6	126.241
103.65	126.233
103.7	126.227
103.75	126.219
103.8	126.212
103.85	126.205
103.9	126.198
103.95	126.191
104	126.184
104.05	126.176
104.1	126.169
104.15	126.162
104.2	126.155
104.25	126.147
104.3	126.141
104.35	126.133
104.4	126.126
104.45	126.119
104.5	126.112
104.55	126.105
104.6	126.098
104.65	126.091
104.7	126.084
104.75	126.076
104.8	126.069
104.85	126.062
104.9	126.055
104.95	126.048
105	126.041
105.05	126.033
105.1	126.027
105.15	126.019
105.2	126.013
105.25	126.005
105.3	125.998
105.35	125.991
105.4	125.984
105.45	125.977
105.5	125.97
105.55	125.963
105.6	125.956
105.65	125.949
105.7	125.942
105.75	125.935
105.8	125.928
105.85	125.921
105.9	125.914
105.95	125.906
106	125.9
106.05	125.892
106.1	125.885
106.15	125.878
106.2	125.871
106.25	125.864
106.3	125.857
106.35	125.85
106.4	125.843
106.45	125.836
106.5	125.829
106.55	125.822
106.6	125.815
106.65	125.808
106.7	125.801
106.75	125.794
106.8	125.787
106.85	125.78
106.9	125.773
106.95	125.766
107	125.759
107.05	125.751
107.1	125.744
107.15	125.737
107.2	125.73
107.25	125.723
107.3	125.716
107.35	125.709
107.4	125.702
107.45	125.695
107.5	125.688
107.55	125.681
107.6	125.674
107.65	125.667
107.7	125.66
107.75	125.653
107.8	125.646
107.85	125.639
107.9	125.632
107.95	125.625
108	125.618
108.05	125.61
108.1	125.604
108.15	125.596
108.2	125.59
108.25	125.582
108.3	125.576
108.35	125.569
108.4	125.562
108.45	125.555
108.5	125.548
108.55	125.541
108.6	125.534
108.65	125.527
108.7	125.52
108.75	125.513
108.8	125.506
108.85	125.499
108.9	125.492
108.95	125.485
109	125.478
109.05	125.47
109.1	125.464
109.15	125.456
109.2	125.45
109.25	125.442
109.3	125.436
109.35	125.428
109.4	125.422
109.45	125.414
109.5	125.408
109.55	125.4
109.6	125.394
109.65	125.386
109.7	125.38
109.75	125.372
109.8	125.366
109.85	125.358
109.9	125.352
109.95	125.344
110	125.338
110.05	125.33
110.1	125.324
110.15	125.316
110.2	125.31
110.25	125.302
110.3	125.296
110.35	125.288
110.4	125.282
110.45	125.274
110.5	125.268
110.55	125.26
110.6	125.254
110.65	125.246
110.7	125.24
110.75	125.232
110.8	125.225
110.85	125.218
110.9	125.211
110.95	125.204
111	125.197
111.05	125.19
111.1	125.183
111.15	125.176
111.2	125.169
111.25	125.162
111.3	125.155
111.35	125.148
111.4	125.141
111.45	125.134
111.5	125.127
111.55	125.12
111.6	125.113
111.65	125.106
111.7	125.099
111.75	125.092
111.8	125.086
111.85	125.078
111.9	125.072
111.95	125.064
112	125.058
112.05	125.05
112.1	125.044
112.15	125.036
112.2	125.03
112.25	125.022
112.3	125.016
112.35	125.008
112.4	125.002
112.45	124.994
112.5	124.988
112.55	124.981
112.6	124.974
112.65	124.967
112.7	124.96
112.75	124.953
112.8	124.946
112.85	124.939
112.9	124.932
112.95	124.925
113	124.918
113.05	124.911
113.1	124.904
113.15	124.897
113.2	124.891
113.25	124.883
113.3	124.877
113.35	124.869
113.4	124.863
113.45	124.856
113.5	124.849
113.55	124.842
113.6	124.835
113.65	124.828
113.7	124.822
113.75	124.814
113.8	124.808
113.85	124.801
113.9	124.794
113.95	124.787
114	124.78
114.05	124.773
114.1	124.767
114.15	124.759
114.2	124.753
114.25	124.746
114.3	124.739
114.35	124.732
114.4	124.726
114.45	124.718
114.5	124.712
114.55	124.705
114.6	124.698
114.65	124.691
114.7	124.685
114.75	124.678
114.8	124.671
114.85	124.664
114.9	124.658
114.95	124.651
115	124.644
115.05	124.637
115.1	124.631
115.15	124.623
115.2	124.617
115.25	124.61
115.3	124.604
115.35	124.597
115.4	124.59
115.45	124.583
115.5	124.577
115.55	124.57
115.6	124.564
115.65	124.557
115.7	124.55
115.75	124.544
115.8	124.537
115.85	124.53
115.9	124.524
115.95	124.517
116	124.511
116.05	124.503
116.1	124.497
116.15	124.49
116.2	124.484
116.25	124.477
116.3	124.471
116.35	124.464
116.4	124.458
116.45	124.451
116.5	124.445
116.55	124.438
116.6	124.432
116.65	124.425
116.7	124.419
116.75	124.412
116.8	124.406
116.85	124.399
116.9	124.393
116.95	124.386
117	124.38
117.05	124.372
117.1	124.367
117.15	124.36
117.2	124.354
117.25	124.347
117.3	124.341
117.35	124.334
117.4	124.328
117.45	124.321
117.5	124.315
117.55	124.308
117.6	124.302
117.65	124.296
117.7	124.29
117.75	124.283
117.8	124.277
117.85	124.27
117.9	124.264
117.95	124.258
118	124.251
118.05	124.244
118.1	124.239
118.15	124.232
118.2	124.226
118.25	124.219
118.3	124.214
118.35	124.207
118.4	124.201
118.45	124.194
118.5	124.188
118.55	124.182
118.6	124.176
118.65	124.169
118.7	124.163
118.75	124.157
118.8	124.151
118.85	124.144
118.9	124.138
118.95	124.132
119	124.126
119.05	124.119
119.1	124.114
119.15	124.107
119.2	124.101
119.25	124.095
119.3	124.089
119.35	124.082
119.4	124.077
119.45	124.07
119.5	124.064
119.55	124.058
119.6	124.052
119.65	124.046
119.7	124.04
119.75	124.034
119.8	124.028
119.85	124.021
119.9	124.015
119.95	124.009
120	124.003
120.05	123.997
120.1	123.991
120.15	123.984
120.2	123.979
120.25	123.972
120.3	123.967
120.35	123.96
120.4	123.955
120.45	123.949
120.5	123.943
120.55	123.937
120.6	123.931
120.65	123.925
120.7	123.919
120.75	123.913
120.8	123.907
120.85	123.901
120.9	123.895
120.95	123.889
121	123.883
121.05	123.876
121.1	123.871
121.15	123.865
121.2	123.859
121.25	123.853
121.3	123.847
121.35	123.841
121.4	123.836
121.45	123.829
121.5	123.824
121.55	123.818
121.6	123.812
121.65	123.806
121.7	123.8
121.75	123.794
121.8	123.789
121.85	123.782
121.9	123.777
121.95	123.771
122	123.765
122.05	123.759
122.1	123.753
122.15	123.747
122.2	123.742
122.25	123.735
122.3	123.73
122.35	123.724
122.4	123.719
122.45	123.712
122.5	123.707
122.55	123.701
122.6	123.695
122.65	123.689
122.7	123.684
122.75	123.678
122.8	123.672
122.85	123.666
122.9	123.661
122.95	123.655
123	123.649
123.05	123.643
123.1	123.638
123.15	123.631
123.2	123.626
123.25	123.62
123.3	123.615
123.35	123.609
123.4	123.603
123.45	123.597
123.5	123.592
123.55	123.586
123.6	123.581
123.65	123.575
123.7	123.569
123.75	123.563
123.8	123.558
123.85	123.552
123.9	123.546
123.95	123.541
124	123.535
124.05	123.529
124.1	123.524
124.15	123.517
124.2	123.512
124.25	123.506
124.3	123.501
124.35	123.495
124.4	123.49
124.45	123.484
124.5	123.479
124.55	123.473
124.6	123.467
124.65	123.461
124.7	123.456
124.75	123.45
124.8	123.445
124.85	123.439
124.9	123.434
124.95	123.428
125	123.423
125.05	123.416
125.1	123.411
125.15	123.405
125.2	123.4
125.25	123.394
125.3	123.389
125.35	123.383
125.4	123.378
125.45	123.372
125.5	123.367
125.55	123.361
125.6	123.356
125.65	123.35
125.7	123.345
125.75	123.339
125.8	123.333
125.85	123.328
125.9	123.322
125.95	123.317
126	123.311
126.05	123.305
126.1	123.3
126.15	123.294
126.2	123.289
126.25	123.283
126.3	123.278
126.35	123.272
126.4	123.267
126.45	123.261
126.5	123.256
126.55	123.25
126.6	123.245
126.65	123.239
126.7	123.234
126.75	123.228
126.8	123.223
126.85	123.218
126.9	123.212
126.95	123.207
127	123.201
127.05	123.195
127.1	123.19
127.15	123.184
127.2	123.179
127.25	123.173
127.3	123.168
127.35	123.163
127.4	123.158
127.45	123.152
127.5	123.147
127.55	123.141
127.6	123.136
127.65	123.13
127.7	123.125
127.75	123.119
127.8	123.114
127.85	123.108
127.9	123.103
127.95	123.097
128	123.092
128.05	123.086
128.1	123.081
128.15	123.075
128.2	123.07
128.25	123.064
128.3	123.059
128.35	123.054
128.4	123.049
128.45	123.043
128.5	123.038
128.55	123.032
128.6	123.027
128.65	123.021
128.7	123.016
128.75	123.01
128.8	123.005
128.85	122.999
128.9	122.994
128.95	122.988
129	122.983
129.05	122.977
129.1	122.972
129.15	122.966
129.2	122.961
129.25	122.956
129.3	122.951
129.35	122.945
129.4	122.94
129.45	122.934
129.5	122.929
129.55	122.923
129.6	122.918
129.65	122.912
129.7	122.907
129.75	122.902
129.8	122.896
129.85	122.891
129.9	122.886
129.95	122.88
130	122.875
130.05	122.869
130.1	122.864
130.15	122.858
130.2	122.853
130.25	122.847
130.3	122.842
130.35	122.836
130.4	122.831
130.45	122.826
130.5	122.821
130.55	122.815
130.6	122.81
130.65	122.804
130.7	122.799
130.75	122.793
130.8	122.788
130.85	122.782
130.9	122.777
130.95	122.772
131	122.766
131.05	122.76
131.1	122.755
131.15	122.75
131.2	122.745
131.25	122.739
131.3	122.734
131.35	122.728
131.4	122.723
131.45	122.717
131.5	122.712
131.55	122.706
131.6	122.701
131.65	122.695
131.7	122.69
131.75	122.685
131.8	122.679
131.85	122.674
131.9	122.668
131.95	122.663
132	122.658
132.05	122.651
132.1	122.647
132.15	122.641
132.2	122.636
132.25	122.63
132.3	122.625
132.35	122.619
132.4	122.614
132.45	122.608
132.5	122.603
132.55	122.597
132.6	122.592
132.65	122.586
132.7	122.581
132.75	122.575
132.8	122.57
132.85	122.564
132.9	122.559
132.95	122.553
133	122.548
133.05	122.542
133.1	122.537
133.15	122.531
133.2	122.526
133.25	122.52
133.3	122.515
133.35	122.509
133.4	122.504
133.45	122.498
133.5	122.493
133.55	122.487
133.6	122.481
133.65	122.476
133.7	122.47
133.75	122.465
133.8	122.459
133.85	122.453
133.9	122.448
133.95	122.442
134	122.437
134.05	122.431
134.1	122.426
134.15	122.42
134.2	122.415
134.25	122.409
134.3	122.403
134.35	122.397
134.4	122.392
134.45	122.386
134.5	122.381
134.55	122.375
134.6	122.37
134.65	122.364
134.7	122.359
134.75	122.353
134.8	122.347
134.85	122.342
134.9	122.336
134.95	122.33
135	122.325
135.05	122.319
135.1	122.314
135.15	122.307
135.2	122.302
135.25	122.296
135.3	122.291
135.35	122.285
135.4	122.28
135.45	122.274
135.5	122.269
135.55	122.263
135.6	122.258
135.65	122.252
135.7	122.246
135.75	122.241
135.8	122.235
135.85	122.229
135.9	122.224
135.95	122.218
136	122.213
136.05	122.207
136.1	122.202
136.15	122.196
136.2	122.191
136.25	122.185
136.3	122.18
136.35	122.174
136.4	122.168
136.45	122.163
136.5	122.157
136.55	122.152
136.6	122.147
136.65	122.141
136.7	122.136
136.75	122.13
136.8	122.125
136.85	122.119
136.9	122.114
136.95	122.108
137	122.103
137.05	122.097
137.1	122.092
137.15	122.086
137.2	122.082
137.25	122.076
137.3	122.071
137.35	122.065
137.4	122.06
137.45	122.055
137.5	122.05
137.55	122.044
137.6	122.039
137.65	122.034
137.7	122.029
137.75	122.023
137.8	122.018
137.85	122.013
137.9	122.008
137.95	122.003
138	121.998
138.05	121.992
138.1	121.988
138.15	121.982
138.2	121.977
138.25	121.972
138.3	121.967
138.35	121.962
138.4	121.957
138.45	121.952
138.5	121.947
138.55	121.942
138.6	121.937
138.65	121.932
138.7	121.927
138.75	121.922
138.8	121.917
138.85	121.912
138.9	121.908
138.95	121.902
139	121.898
139.05	121.892
139.1	121.888
139.15	121.883
139.2	121.878
139.25	121.873
139.3	121.869
139.35	121.863
139.4	121.859
139.45	121.854
139.5	121.849
139.55	121.844
139.6	121.84
139.65	121.835
139.7	121.83
139.75	121.826
139.8	121.821
139.85	121.816
139.9	121.812
139.95	121.807
140	121.802
140.05	121.797
140.1	121.793
140.15	121.788
140.2	121.784
140.25	121.779
140.3	121.774
140.35	121.769
140.4	121.765
140.45	121.76
140.5	121.756
140.55	121.751
140.6	121.747
140.65	121.742
140.7	121.738
140.75	121.733
140.8	121.729
140.85	121.724
140.9	121.719
140.95	121.715
141	121.71
141.05	121.705
141.1	121.701
141.15	121.696
141.2	121.692
141.25	121.687
141.3	121.683
141.35	121.679
141.4	121.674
141.45	121.67
141.5	121.666
141.55	121.661
141.6	121.657
141.65	121.652
141.7	121.648
141.75	121.643
141.8	121.639
141.85	121.634
141.9	121.63
141.95	121.625
142	121.621
142.05	121.616
142.1	121.612
142.15	121.608
142.2	121.604
142.25	121.599
142.3	121.595
142.35	121.59
142.4	121.586
142.45	121.581
142.5	121.577
142.55	121.573
142.6	121.569
142.65	121.564
142.7	121.56
142.75	121.556
142.8	121.551
142.85	121.547
142.9	121.543
142.95	121.538
143	121.534
143.05	121.529
143.1	121.526
143.15	121.521
143.2	121.517
143.25	121.512
143.3	121.508
143.35	121.504
143.4	121.5
143.45	121.495
143.5	121.491
143.55	121.487
143.6	121.483
143.65	121.478
143.7	121.474
143.75	121.47
143.8	121.466
143.85	121.461
143.9	121.457
143.95	121.453
144	121.449
144.05	121.444
144.1	121.44
144.15	121.435
144.2	121.432
144.25	121.427
144.3	121.423
144.35	121.419
144.4	121.415
144.45	121.41
144.5	121.406
144.55	121.402
144.6	121.398
144.65	121.394
144.7	121.39
144.75	121.385
144.8	121.381
144.85	121.377
144.9	121.373
144.95	121.369
145	121.365
145.05	121.36
145.1	121.356
145.15	121.351
145.2	121.348
145.25	121.343
145.3	121.339
145.35	121.335
145.4	121.331
145.45	121.327
145.5	121.323
145.55	121.318
145.6	121.315
145.65	121.31
145.7	121.306
145.75	121.302
145.8	121.298
145.85	121.294
145.9	121.29
145.95	121.285
146	121.281
146.05	121.277
146.1	121.273
146.15	121.268
146.2	121.265
146.25	121.26
146.3	121.257
146.35	121.252
146.4	121.248
146.45	121.244
146.5	121.24
146.55	121.236
146.6	121.232
146.65	121.228
146.7	121.224
146.75	121.219
146.8	121.215
146.85	121.211
146.9	121.207
146.95	121.203
147	121.199
147.05	121.194
147.1	121.191
147.15	121.186
147.2	121.183
147.25	121.178
147.3	121.175
147.35	121.17
147.4	121.166
147.45	121.162
147.5	121.158
147.55	121.154
147.6	121.15
147.65	121.146
147.7	121.142
147.75	121.138
147.8	121.134
147.85	121.13
147.9	121.126
147.95	121.121
148	121.118
148.05	121.113
148.1	121.109
148.15	121.105
148.2	121.101
148.25	121.097
148.3	121.093
148.35	121.089
148.4	121.085
148.45	121.081
148.5	121.077
148.55	121.073
148.6	121.069
148.65	121.065
148.7	121.061
148.75	121.057
148.8	121.053
148.85	121.049
148.9	121.045
148.95	121.041
149	121.037
149.05	121.032
149.1	121.029
149.15	121.024
149.2	121.021
149.25	121.016
149.3	121.013
149.35	121.008
149.4	121.005
149.45	121
149.5	120.997
149.55	120.992
149.6	120.989
149.65	120.984
149.7	120.981
149.75	120.976
149.8	120.973
149.85	120.968
149.9	120.965
149.95	120.96
150	120.957
150.05	120.952
150.1	120.949
150.15	120.944
150.2	120.941
150.25	120.936
150.3	120.933
150.35	120.928
150.4	120.925
150.45	120.92
150.5	120.917
150.55	120.912
150.6	120.909
150.65	120.904
150.7	120.901
150.75	120.897
150.8	120.893
150.85	120.889
150.9	120.885
150.95	120.881
151	120.877
151.05	120.872
151.1	120.869
151.15	120.864
151.2	120.861
151.25	120.857
151.3	120.853
151.35	120.849
151.4	120.845
151.45	120.841
151.5	120.837
151.55	120.833
151.6	120.829
151.65	120.825
151.7	120.821
151.75	120.817
151.8	120.814
151.85	120.809
151.9	120.806
151.95	120.802
152	120.798
152.05	120.793
152.1	120.79
152.15	120.785
152.2	120.782
152.25	120.778
152.3	120.774
152.35	120.77
152.4	120.766
152.45	120.762
152.5	120.758
152.55	120.754
152.6	120.75
152.65	120.746
152.7	120.743
152.75	120.739
152.8	120.735
152.85	120.731
152.9	120.727
152.95	120.723
153	120.719
153.05	120.715
153.1	120.711
153.15	120.707
153.2	120.703
153.25	120.699
153.3	120.696
153.35	120.691
153.4	120.688
153.45	120.684
153.5	120.68
153.55	120.676
153.6	120.672
153.65	120.668
153.7	120.664
153.75	120.66
153.8	120.657
153.85	120.652
153.9	120.649
153.95	120.645
154	120.641
154.05	120.636
154.1	120.633
154.15	120.629
154.2	120.625
154.25	120.621
154.3	120.618
154.35	120.613
154.4	120.61
154.45	120.606
154.5	120.602
154.55	120.598
154.6	120.594
154.65	120.59
154.7	120.587
154.75	120.582
154.8	120.579
154.85	120.575
154.9	120.571
154.95	120.567
155	120.563
155.05	120.559
155.1	120.556
155.15	120.551
155.2	120.548
155.25	120.543
155.3	120.54
155.35	120.536
155.4	120.532
155.45	120.528
155.5	120.525
155.55	120.52
155.6	120.517
155.65	120.513
155.7	120.509
155.75	120.505
155.8	120.501
155.85	120.497
155.9	120.494
155.95	120.49
156	120.486
156.05	120.482
156.1	120.478
156.15	120.474
156.2	120.471
156.25	120.466
156.3	120.463
156.35	120.459
156.4	120.455
156.45	120.451
156.5	120.448
156.55	120.444
156.6	120.44
156.65	120.436
156.7	120.432
156.75	120.428
156.8	120.425
156.85	120.421
156.9	120.417
156.95	120.413
157	120.409
157.05	120.405
157.1	120.402
157.15	120.397
157.2	120.394
157.25	120.39
157.3	120.386
157.35	120.382
157.4	120.379
157.45	120.375
157.5	120.371
157.55	120.367
157.6	120.363
157.65	120.359
157.7	120.356
157.75	120.352
157.8	120.348
157.85	120.344
157.9	120.341
157.95	120.337
158	120.333
158.05	120.328
158.1	120.325
158.15	120.321
158.2	120.318
158.25	120.313
158.3	120.31
158.35	120.306
158.4	120.302
158.45	120.298
158.5	120.295
158.55	120.291
158.6	120.287
158.65	120.283
158.7	120.28
158.75	120.276
158.8	120.272
158.85	120.268
158.9	120.265
158.95	120.261
159	120.257
159.05	120.253
159.1	120.249
159.15	120.245
159.2	120.242
159.25	120.238
159.3	120.234
159.35	120.23
159.4	120.227
159.45	120.223
159.5	120.219
159.55	120.215
159.6	120.212
159.65	120.208
159.7	120.204
159.75	120.2
159.8	120.196
159.85	120.193
159.9	120.189
159.95	120.185
160	120.181
160.05	120.177
160.1	120.174
160.15	120.17
160.2	120.166
160.25	120.162
160.3	120.159
160.35	120.155
160.4	120.151
160.45	120.147
160.5	120.144
160.55	120.14
160.6	120.136
160.65	120.132
160.7	120.129
160.75	120.125
160.8	120.121
160.85	120.117
160.9	120.114
160.95	120.11
161	120.106
161.05	120.102
161.1	120.099
161.15	120.094
161.2	120.091
161.25	120.087
161.3	120.084
161.35	120.08
161.4	120.076
161.45	120.072
161.5	120.069
161.55	120.065
161.6	120.061
161.65	120.057
161.7	120.054
161.75	120.05
161.8	120.046
161.85	120.042
161.9	120.039
161.95	120.035
162	120.031
162.05	120.027
162.1	120.024
162.15	120.02
162.2	120.016
162.25	120.012
162.3	120.009
162.35	120.005
162.4	120.002
162.45	119.998
162.5	119.994
162.55	119.99
162.6	119.987
162.65	119.983
162.7	119.979
162.75	119.976
162.8	119.972
162.85	119.968
162.9	119.965
162.95	119.961
163	119.957
163.05	119.953
163.1	119.95
163.15	119.946
163.2	119.942
163.25	119.938
163.3	119.935
163.35	119.931
163.4	119.928
163.45	119.924
163.5	119.92
163.55	119.916
163.6	119.913
163.65	119.909
163.7	119.905
163.75	119.902
163.8	119.898
163.85	119.894
163.9	119.891
163.95	119.887
164	119.883
164.05	119.879
164.1	119.876
164.15	119.872
164.2	119.868
164.25	119.864
164.3	119.861
164.35	119.857
164.4	119.854
164.45	119.85
164.5	119.846
164.55	119.842
164.6	119.839
164.65	119.835
164.7	119.832
164.75	119.828
164.8	119.824
164.85	119.82
164.9	119.817
164.95	119.813
165	119.809
165.05	119.805
165.1	119.802
165.15	119.798
